鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北屯區,房地(土地+建物),臺中市北屯區平德路181~210號,73.0,住,,,1090227,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760126,103.92,4,2,2,有,無,14000000,134719,,0.0,0,,RPVPMLOLLHPFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路三段91~120號,27.99,商,,,1081027,土地1建物1車位2,五層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070627,363.53,3,2,3,有,有,29280000,87740,坡道平面,56.03,2300000,,RPUQMLOLLHPFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順路一段421~450號,24.99,住,,,1090226,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061123,206.17000000000002,4,2,2,有,有,11350000,55052,坡道平面,41.26,0,,RPPNMLOLLHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段451~480號,21.09,住,,,1081226,土地1建物1車位1,十層,二十層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931110,225.78000000000003,4,2,2,有,有,15500000,68651,坡道平面,32.69,0,,RPWPMLQLLHPFFBB88CA
北屯區,房地(土地+建物),臺中市北屯區國校巷31~60號,5.21,住,,,1090306,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800430,27.32,1,0,1,有,有,1330000,48682,,0.0,0,,RPXPMLQLLHPFFBB98CA
北屯區,房地(土地+建物),臺中市北屯區松竹路一段871~900號,105.36,商,,,1090216,土地3建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,0930414,301.32,5,3,4,有,無,26380000,87548,,0.0,0,,RPPQMLQLLHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段61~90號,13.62,商,,,1090301,土地1建物1車位1,十一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060420,174.33,3,2,2,有,有,13100000,86232,坡道平面,36.33,1200000,,RPVSMLQLLHPFFBB09CA
北屯區,房地(土地+建物),臺中市北屯區經貿二路貿易巷19弄1~30號,61.21,住,,,1081222,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0611031,52.38,2,1,1,有,無,7610000,145284,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLKMLHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1321~1350號,20.53,住,,,1090218,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041228,142.74,3,2,2,有,有,7900000,55345,坡道平面,25.81,0,,RPSNMLNKMHPFFBB97CA
南屯區,房地(土地+建物),臺中市南屯區嶺東路901~930號,7.37,住,,,1090305,土地1建物1車位0,九層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810115,42.16,1,0,1,有,無,1720000,40797,,0.0,0,,RPTPMLOLLHPFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區河南路二段74巷3弄1~30號,99.0,住,,,1081213,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0760420,143.39,4,2,3,有,無,11000000,76714,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLPLLHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路121~150號,13.65,住,,,1090303,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960426,124.05,2,2,1,有,有,8600000,69327,坡道平面,26.45,0,,RPRRMLRKMHPFFCB78CA
清水區,土地,光華段301~330地號,77.33,其他,,,1090218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720000,9311,,0.0,0,包含公共設施保留地之交易。;,RPWPMLOLLHPFFFB09CA
太平區,土地,壽平段1231~1260地號,50.0,其他,,,1090227,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,12000,,0.0,0,包含公共設施保留地之交易。;,RPOOMLOLLHPFFJB58CA
太平區,房地(土地+建物),臺中市太平區立功路91~120號,12.03,住,,,1090222,土地1建物1車位0,一層，二層，騎樓,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810526,90.36999999999999,2,1,2,有,有,4500000,49795,,0.0,0,,RPRNMLQLLHPFFJB98CA
西屯區,房地(土地+建物),臺中市西屯區福聯街22巷1~30號,3.09,住,,,1090229,土地1建物1車位0,十一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830930,20.13,0,0,0,無,有,950000,47193,,0.0,0,,RPRPMLRKMHPFFCB68DA
東勢區,房地(土地+建物),臺中市東勢區東蘭路61~90號,74.09,農,,,1081230,土地2建物1車位0,全,二層,透天厝,農舍,加強磚造,0691103,131.57,3,2,2,有,無,3500000,26602,,0.0,0,,RPRNMLOLLHPFFGB58DA
霧峰區,房地(土地+建物),臺中市霧峰區四德路451~480號,186.18,,特定農業區,甲種建築用地,1090220,土地1建物1車位0,全,三層,透天厝,農舍,鋼筋混凝土造,0781222,301.65,6,4,4,有,無,2300000,7625,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUQMLQLLHPFFIB96DA
潭子區,土地,東寶一段1231~1260地號,2415.45,農,,,1090222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35000000,14490,,0.0,0,,RPPNMLOLLHPFFHB48DA
大肚區,土地,文昌段781~810地號,26.41,農,,,1090225,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,4544,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLLMHPFFKB58DA
北區,房地(土地+建物),臺中市北區博館一街46巷1~30號,26.22,住,,,1090213,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690516,54.49,3,1,1,有,無,4100000,75243,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLLMLHPFFBB38DA
西屯區,房地(土地+建物),臺中市西屯區長安路二段71巷1~30號,98.0,住,,,1090207,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0670626,116.04,3,1,1,有,無,6600000,56877,,0.0,0,親友、員工或其他特殊關係間之交易。;土地增值稅、印花稅、契稅、登記規費等由買方負擔。,RPQNMLLMLHPFFCB87DA
大安區,土地,安行段811~840地號,16.12,,特定農業區,甲種建築用地,1090104,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,195000,12097,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPPNMLQKMHPFFEB38DA
龍井區,房地(土地+建物),臺中市龍井區龍港路349巷58弄1~30號,85.89,住,,,1071108,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081120,163.91,3,3,3,有,無,6580000,40144,,0.0,0,本案私契立約日預售契約日為民國107年11月8日，公定契約原因日為民國109年3月9日。,RPTNMLQLLHPFFKB66CA
龍井區,房地(土地+建物),臺中市龍井區臺西南路256巷30弄1~30號,4904.61,工,,,1081214,土地4建物2車位0,一層，二層，電梯樓梯間，地下層,二層,工廠,見其他登記事項,見其他登記事項,0820505,4313.58,0,0,0,無,無,160000000,,,0.0,0,,RPQNMLSLLHPFFKB56CA
龍井區,土地,龍井段竹坑小段121~150地號,281.49,住,,,1090210,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5790160,20570,,0.0,0,包含公共設施保留地之交易。;,RPROMLLJMHPFFKB58CA
太平區,房地(土地+建物),臺中市太平區育誠街1~30號,79.19,住,,,1090221,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1021113,248.94,6,4,5,有,無,17400000,69896,,0.0,0,,RPQOMLOLLHPFFJB78CA
太平區,房地(土地+建物),臺中市太平區樹孝路115巷1~30號,15.46,住,,,1090211,土地3建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810825,124.58,3,2,2,有,有,5000000,40135,,0.0,0,,RPSOMLRLLHPFFJB66CA
太平區,土地,永豐段481~510地號,96.68,住,,,1090203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1160515,12004,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLLJMHPFFJB18CA
太平區,土地,新光段991~1020地號,6.51,住,,,1090213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,161764,24849,,0.0,0,,RPPNMLQJMHPFFJB68CA
太平區,土地,新光段961~990地號,0.26,其他,,,1090213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1820,0,,0.0,0,包含公共設施保留地之交易。;,SPPNMLQJMHPFFJB78CA
太平區,房地(土地+建物),臺中市太平區長億一街61~90號,71.69,住,,,1090210,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0810510,201.61,4,2,3,有,無,8150000,40425,,0.0,0,,RPRNMLTJMHPFFJB56CA
霧峰區,土地,中正段481~510地號,7939.33,農,,,1081210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84057400,10587,,0.0,0,,RPSOMLQJMHPFFIB98CA
霧峰區,房地(土地+建物),臺中市霧峰區四德路275巷66弄1~30號,64.38,,鄉村區,乙種建築用地,1090221,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0680731,75.32,2,2,2,有,無,4300000,57090,,0.0,0,含增建或未登記建物。;,RPOOMLMKMHPFFIB28CA
大里區,房地(土地+建物)+車位,臺中市大里區祥興路571~600號,13.36,住,,,1090223,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081216,83.16,2,1,1,有,有,5900000,70948,坡道機械,16.53,0,,RPPPMLNKMHPFFIB58CA
梧棲區,房地(土地+建物),臺中市梧棲區居仁街60巷1~30號,30.08,住,,,1090223,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0720203,65.05,3,1,1,有,無,739472,11368,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXPMLOLLHPFFFB56CA
清水區,房地(土地+建物),臺中市清水區高美路541~570號,178.86,農,,,1090227,土地1建物1車位0,全,二層,透天厝,農舍,加強磚造,0640204,150.0,4,1,2,有,無,707238,4715,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOQMLOLLHPFFFB38CA
沙鹿區,房地(土地+建物),臺中市沙鹿區鎮南路一段369巷31~60號,102.88,住,,,1090225,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0730601,122.52,5,1,2,有,無,1742408,14221,,0.0,0,親友、員工或其他特殊關係間之交易。;權利人2人,RPXNMLNLLHPFFFB88CA
梧棲區,土地,大庄段火燒橋小段1~30地號,53.82,住,,,1090205,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2051532,38118,,0.0,0,,RPVOMLNLLHPFFFB78CA
清水區,房地(土地+建物)+車位,臺中市清水區中清路八段751~780號,27.06,住,,,1070809,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081209,103.28,2,1,1,有,有,4520000,49799,坡道機械,18.54,300000,本件土地持分面積內含車位持有之土地持分面積4.87㎡，本件車位交易總價不含其土地價金。,RPXOMLNLLHPFFFB98CA
清水區,房地(土地+建物),臺中市清水區民族路二段481~510號,78.0,住,,,1090212,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0720806,121.0,2,2,2,有,無,5600000,46281,,0.0,0,,RPSNMLPLLHPFFFB58CA
沙鹿區,土地,興安段481~510地號,4497.3,住,,,1090115,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,324891086,72241,,0.0,0,,RPQNMLRLLHPFFFB58CA
沙鹿區,房地(土地+建物),臺中市沙鹿區大同街1~30號,12.71,住,,,1090115,土地1建物6車位0,一層，二層，騎樓,二層,倉庫,商業用,見其他登記事項,0591209,4739.08,0,0,0,無,無,3698957,,,0.0,0,"1.房屋總額含未保存之建物。2.土地每平方公尺為77,974.602元。",RPRNMLRLLHPFFFB68CA
外埔區,土地,大東段451~480地號,1445.11,,鄉村區,乙種建築用地,1060629,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42688236,29540,,0.0,0,,RPSNMLLMLHPFFEB18CA
大甲區,土地,雁門段571~600地號,183.0,住,,,1090304,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18600000,101639,,0.0,0,含增建或未登記建物。;,RPQNMLPJMHPFFEB18CA
豐原區,房地(土地+建物)+車位,臺中市豐原區永康路213巷177弄1~30號,20.14,住,,,1090215,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0870409,109.95,3,2,2,有,有,5300000,48204,坡道機械,0.0,0,,RPQNMLNKMHPFFDB97CA
外埔區,土地,東泰段1~30地號,235.86,,山坡地保育區,農牧用地,1090315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1426936,6050,,0.0,0,,RPPNMLOLLHPFFEB08CA
外埔區,土地,上子段571~600地號,10.3,,特定農業區,交通用地,1090217,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15287,1484,,0.0,0,向政府機關承購之案件。;國產署未繼承土地標售,RPWNMLRLLHPFFEB09CA
外埔區,土地,上子段721~750地號,15.27,,特定農業區,交通用地,1090304,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23031,1508,,0.0,0,向政府機關承購之案件。;國產署未繼承土地標售,RPPNMLKMLHPFFEB77CA
沙鹿區,房地(土地+建物),臺中市沙鹿區光明街350巷1~30號,87.0,住,,,1090209,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1030129,193.8,4,3,3,有,無,10600000,54696,,0.0,0,,RPXOMLRLLHPFFFB76CA
沙鹿區,房地(土地+建物),臺中市沙鹿區大同街25巷1~30號,8.1,商,,,1090305,土地1建物1車位0,一層,三層,其他,住商用,鋼筋混凝土造,0771201,24.740000000000002,0,0,0,無,無,1500000,60655,,0.0,0,,RPVQMLRLLHPFFFB76CA
清水區,土地,高南段121~150地號,3185.21,農,,,1090215,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23124480,7260,,0.0,0,,RPRNMLSLLHPFFFB78CA
沙鹿區,房地(土地+建物),臺中市沙鹿區北勢東路271~300號,107.19,住,,,1090121,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070928,282.5,3,3,5,有,無,27500000,97345,,0.0,0,,RPUNMLSJMHPFFFB98CA
沙鹿區,房地(土地+建物),臺中市沙鹿區平等路151~180號,168.85,住,,,1090120,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071012,278.34,5,3,4,有,無,28680000,103039,,0.0,0,,RPVNMLSJMHPFFFB09CA
沙鹿區,房地(土地+建物),臺中市沙鹿區光華路361~390號,107.01,住,,,1081213,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940726,236.12,7,0,7,有,無,16000000,67762,,0.0,0,含增建或未登記建物。;,RPWNMLSJMHPFFFB56CA
沙鹿區,土地,沙工北段1501~1530地號,134.3,住,,,1090217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7312498,54449,,0.0,0,,RPQNMLLKMHPFFFB97CA
梧棲區,房地(土地+建物),臺中市梧棲區仁美街169巷1~30號,203.0,住,,,1090217,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1081203,459.02,5,3,6,有,無,25000000,54464,,0.0,0,,RPTOMLNKMHPFFFB58CA
東勢區,房地(土地+建物),臺中市東勢區東崎路三段489巷1~30號,107.5,,山坡地保育區,丙種建築用地,1090307,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850120,119.61,4,2,4,有,無,1600000,13377,,0.0,0,,RPPNMLOLLHPFFGB28CA
石岡區,土地,崁子下段271~300地號,39.64,,鄉村區,乙種建築用地,1090224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720000,18163,,0.0,0,含增建或未登記建物。;,RPSNMLOLLHPFFGB58CA
東勢區,土地,石圍墻段石圍墻小段1~30地號,2711.0,,山坡地保育區,農牧用地,1090214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,2029,,0.0,0,,RPTNMLOLLHPFFGB68CA
新社區,土地,新南段931~960地號,1946.89,,一般農業區,農牧用地,1090114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000000,5650,,0.0,0,,RPSNMLRJMHPFFGB78CA
大雅區,土地,自強段451~480地號,46.44,,特定農業區,甲種建築用地,1090310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3090000,66537,,0.0,0,,RPUNMLOLLHPFFHB88CA
潭子區,土地,甘潭段61~90地號,215.62,住,,,1090209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25180000,116780,,0.0,0,,RPSNMLQLLHPFFHB88CA
潭子區,房地(土地+建物),臺中市潭子區興華一路141巷91弄1~30號,15.32,住,,,1090311,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870310,88.64000000000001,3,2,2,有,有,3500000,39486,,0.0,0,,RPPNMLLMLHPFFHB18CA
大雅區,土地,上楓段391~420地號,1224.0,農,,,1090225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25530000,20858,,0.0,0,,RPVNMLLMLHPFFHB78CA
大雅區,房地(土地+建物),臺中市大雅區神林路一段540巷18弄1~30號,99.59,,特定農業區,甲種建築用地,1090222,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020815,164.41,4,3,3,有,無,11500000,69947,,0.0,0,含增建或未登記建物。;,RPWNMLQJMHPFFHB56CA
大雅區,土地,六雅段1771~1800地號,1070.82,農,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8887826,8300,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLOKMHPFFHB98CA
潭子區,房地(土地+建物)+車位,臺中市潭子區復興路一段1~30號,15.64,住,,,1090215,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840406,112.35,3,2,2,有,有,5650000,50289,坡道機械,0.0,0,,RPPNMLPKMHPFFHB48CA
大里區,房地(土地+建物)+車位,臺中市大里區永隆七街52巷1~30號,22.09,商,,,1090227,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0970516,164.05,3,2,2,有,有,8200000,49985,坡道平面,23.35,0,親友、員工或其他特殊關係間之交易。;,RPOPMLOLLHPFFIB58CA
大里區,土地,西湖南段241~270地號,568.69,,特定農業區,交通用地,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16492010,29000,,0.0,0,協議價購,RPVNMLPLLHPFFIB56CA
大里區,土地,美群段991~1020地號,390.55,,鄉村區,乙種建築用地,1090129,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24200000,61964,,0.0,0,,RPRUMLQLLHPFFIB96CA
大里區,房地(土地+建物),臺中市大里區塗城路341巷1~30號,64.64,,鄉村區,乙種建築用地,1090129,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700401,89.78,1,1,2,有,無,6100000,67944,,0.0,0,,RPSUMLQLLHPFFIB07CA
大里區,房地(土地+建物)+車位,臺中市大里區西榮路61~90號,20.21,商,,,1090228,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030514,191.87,3,2,2,有,有,11960000,62334,坡道平面,28.47,0,,RPSNMLQLLHPFFIB98CA
大里區,房地(土地+建物)+車位,臺中市大里區公園街211~240號,26.15,住,,,1070309,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090102,123.65,2,2,1,有,有,7210000,68174,坡道平面,34.76,1150000,,RPQOMLQLLHPFFIB88CA
霧峰區,房地(土地+建物),臺中市霧峰區民生路1~30號,73.0,住,,,1090226,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700420,141.75,5,2,3,有,無,11700000,82540,,0.0,0,,RPSOMLQLLHPFFIB09CA
大里區,土地,西湖北段361~390地號,1167.11,,特定農業區,農牧用地,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31628681,27100,,0.0,0,協議價購,RPSPMLQLLHPFFIB56CA
大里區,土地,西湖北段361~390地號,737.31,,特定農業區,交通用地,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20792142,28200,,0.0,0,協議價購,SPSPMLQLLHPFFIB66CA
西屯區,房地(土地+建物),臺中市西屯區福上巷龍欣一弄1~30號,15.02,住,,,1090217,土地1建物4車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781028,84.83,4,0,4,有,無,4720000,55641,,0.0,0,,RPQRMLRKMHPFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區益豐路四段61~90號,21.36,住,,,1090225,土地3建物3車位1,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070413,134.14,3,2,2,有,有,12330000,91912,坡道平面,0.0,0,"含家俱,冷氣等裝潢設備",RPWOMLQJNHPFFCB88CA
后里區,房地(土地+建物),臺中市后里區大興路215巷1~30號,84.19,住,,,1090304,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080613,158.68,3,2,4,有,無,12800000,80665,,0.0,0,,RPWNMLNLLHPFFDB58CA
豐原區,土地,福興段361~390地號,2065.38,農,,,1090117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18700000,9054,,0.0,0,本土地緊鄰嫌惡設施、並部分被占用、面積無法申蓋農舍農地、無鄰路之袋地，故廉價售與該占用並緊鄰嫌惡設施之地主。,RPPNMLOLLHPFFDB97CA
后里區,土地,里城段241~270地號,3758.0,,特定農業區,農牧用地,1090219,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,3991,,0.0,0,,RPWNMLOLLHPFFDB68CA
豐原區,房地(土地+建物),臺中市豐原區水源路中坑巷1~30號,23.84,,山坡地保育區,丙種建築用地,1090217,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690725,42.25,2,2,1,有,無,2320000,54911,,0.0,0,,RPXOMLOLLHPFFDB88CA
豐原區,土地,豐東段541~570地號,175.53,其他,,,1090311,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,414940,2364,,0.0,0,持分移轉,RPUNMLPLLHPFFDB58CA
豐原區,房地(土地+建物),臺中市豐原區三民路1~30號,9.71,商,,,1090301,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930311,92.37,2,2,1,有,有,5150000,55754,,0.0,0,,RPXNMLQLLHPFFDB98CA
豐原區,房地(土地+建物)+車位,臺中市豐原區安康路1~30號,11.59,住,,,1090223,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901018,104.48,2,2,2,有,有,5280000,50536,坡道機械,9.33,0,,RPSNMLQJMHPFFDB38CA
后里區,房地(土地+建物),臺中市后里區和興路30巷1~30號,106.0,,特定農業區,甲種建築用地,1090306,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040915,196.65,3,2,3,有,無,10000000,50852,,0.0,0,,RPPNMLRJMHPFFDB18CA
后里區,房地(土地+建物),臺中市后里區四村路121~150號,166.47,住,,,1090204,土地2建物1車位0,一層，二層，三層，四層，騎樓，見其他登記事項,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0771121,455.91,14,4,7,有,無,33000000,72383,,0.0,0,,RPXNMLTJMHPFFDB56CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文山六街181~210號,50.08,住,,,1090204,土地1建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021024,308.51,3,2,3,有,有,19300000,62321,坡道平面,46.96,3000000,含增建或未登記建物。新所有權人共2人。,RPWOMLTJMHPFFCB09CA
南屯區,房地(土地+建物)+車位,臺中市南屯區惠德街271~300號,34.76,住,,,1090209,土地1建物1車位1,四層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,200.21,3,2,2,有,有,20450000,112489,坡道平面,30.86,1400000,,RPTNMLOKMHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區惠德街271~300號,39.99,住,,,1090103,土地1建物1車位2,十九層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,247.62,2,2,2,有,有,29180000,137601,坡道平面,61.72,3600000,,RPUNMLOKMHPFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區惠德街271~300號,36.78,住,,,1090121,土地1建物1車位2,七層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071019,231.07,3,2,2,有,有,22360000,114319,坡道平面,61.72,3000000,,RPVNMLOKMHPFFCB48CA
西屯區,土地,民安段811~840地號,11.85,其他,,,1090309,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,37975,,0.0,0,包含公共設施保留地之交易。;,RPSOMLPLLHPFFCB38CA
南屯區,房地(土地+建物),臺中市南屯區大墩四街541~570號,20.3,住,,,1090306,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081203,76.91999999999999,2,2,2,有,無,8940000,116225,,0.0,0,,RPWOMLPLLHPFFCB78CA
南屯區,房地(土地+建物),臺中市南屯區大墩四街541~570號,17.73,住,,,1090306,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081203,65.99,2,2,2,有,無,7650000,115927,,0.0,0,,SPWOMLPLLHPFFCB88CA
南屯區,房地(土地+建物),臺中市南屯區大墩四街541~570號,17.73,住,,,1090306,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081203,66.57,2,2,2,有,無,7760000,116569,,0.0,0,,TPWOMLPLLHPFFCB98CA
南屯區,房地(土地+建物),臺中市南屯區大墩四街541~570號,17.73,住,,,1090306,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081203,66.57,2,2,2,有,無,7250000,108908,,0.0,0,,UPWOMLPLLHPFFCB09CA
南屯區,房地(土地+建物),臺中市南屯區大墩四街541~570號,17.73,住,,,1090306,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081203,65.99,2,2,2,有,無,7190000,108956,,0.0,0,,VPWOMLPLLHPFFCB56CA
