鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物)+車位,新北市板橋區華東街271~300號,9.79,住,,,1090111,土地2建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,115.67,2,2,1,有,無,17900000,171875,坡道平面,22.87,1950000,本案尚未成立管理委員會.,RPVSMLNLLHPFFAF09CA
板橋區,房地(土地+建物),新北市板橋區懷德街181巷1~30號,35.58,住,,,1090114,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,130.31,6,4,4,有,無,15800000,121249,,0.0,0,頂樓及陽台增建。,RPOTMLNLLHPFFAF48CA
板橋區,房地(土地+建物),新北市板橋區貴興路61~90號,18.4,住,,,1090202,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,70.86,2,2,1,有,無,7500000,105843,,0.0,0,,RPSNMLOLLHPFFAF38CA
板橋區,房地(土地+建物),新北市板橋區中山路一段283巷2弄1~30號,22.25,住,,,1090304,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630919,70.3,3,2,2,有,無,8300000,118065,,0.0,0,含增建或未登記建物。;,RPUNMLOLLHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區文化路一段301~330號,32.74,住,,,1090223,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950109,171.44,3,2,2,有,有,24160000,140924,,0.0,0,,RPVNMLOLLHPFFAF68CA
板橋區,房地(土地+建物),新北市板橋區仁化街166巷1~30號,28.3,住,,,1090209,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771118,106.72,3,2,2,有,無,11450000,107290,,0.0,0,含增建或未登記建物。;,RPXNMLOLLHPFFAF88CA
板橋區,房地(土地+建物),新北市板橋區民安街1~30號,26.6,其他,,,1081227,土地1建物1車位0,一層，騎樓,五層,店面(店鋪),工業用,鋼筋混凝土造,0701204,99.13,1,1,1,有,無,28500000,287501,,0.0,0,含增建或未登記建物。;,RPSQMLOLLHPFFAF68CA
板橋區,房地(土地+建物),新北市板橋區四川路一段181~210號,31.45,住,,,1090305,土地2建物2車位0,七層，見其他登記事項,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1071009,155.21,1,1,1,有,有,23200000,149475,,0.0,0,,RPVQMLOLLHPFFAF98CA
板橋區,車位,新北市板橋區中正路91~120號,0.12,住,,,1080429,土地0建物0車位1,,,其他,,,,33.95,0,0,0,有,有,2100000,,坡道平面,33.95,2100000,單獨車位交易。;,RPORMLOLLHPFFAF38CA
板橋區,房地(土地+建物),新北市板橋區文化路一段331~360號,1.84,住,,,1090206,土地1建物1車位0,二十八層,四十層,套房(1房1廳1衛),住家用,見其他登記事項,0990715,37.11,1,1,1,有,有,8800000,237133,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLPLLHPFFAF38CA
板橋區,車位,新北市板橋區吳鳳路50巷61~90號,0.21,住,,,1090310,土地0建物0車位1,,,其他,,,,22.06,0,0,0,有,有,1350000,,坡道機械,22.05,1350000,,RPRQMLPLLHPFFAF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路91~120號,24.66,住,,,1090210,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050715,215.64,0,0,0,無,有,35000000,162308,坡道平面,33.95,0,,RPVQMLPLLHPFFAF09CA
板橋區,房地(土地+建物),新北市板橋區四川路二段99巷4弄1~30號,20.2,住,,,1090312,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.5,2,2,1,有,無,12200000,147879,,0.0,0,含增建或未登記建物。;,RPQRMLPLLHPFFAF68CA
土城區,房地(土地+建物),新北市土城區延和路177巷5弄1~30號,22.86,住,,,1090216,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700130,66.7,2,1,1,有,無,5200000,77961,,0.0,0,含增建或未登記建物。;,RPOPMLQLLHPFFAF38CA
板橋區,房地(土地+建物),新北市板橋區僑中一街124巷9弄1~30號,25.46,住,,,1090204,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.1,2,1,1,有,無,2276738,27398,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等交易,RPOQMLRLLHPFFAF58CA
板橋區,土地,新都段31~60地號,83.7,住,,,1090213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26585160,317624,,0.0,0,,RPWPMLLMLHPFFAF78CA
板橋區,土地,新都段91~120地號,207.58,住,,,1081015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,94189350,453750,,0.0,0,,RPXOMLLJMHPFFAF58CA
板橋區,土地,新都段91~120地號,22.64,住,,,1081015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10272300,453723,,0.0,0,,RPOPMLLJMHPFFAF77CA
板橋區,土地,新都段91~120地號,513.4,住,,,1081015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,232955550,453751,,0.0,0,,RPXPMLLJMHPFFAF68CA
土城區,房地(土地+建物),新北市土城區明德路一段93巷1~30號,13.08,商,,,1090226,土地1建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,96.34,2,2,1,有,無,12700000,131825,,0.0,0,,RPXQMLRJMHPFFAF76CA
土城區,房地(土地+建物)+車位,新北市土城區明德路一段93巷1~30號,13.49,商,,,1090301,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,118.11,2,2,1,有,無,14600000,145310,坡道平面,27.27,1400000,,RPPRMLRJMHPFFAF68CA
土城區,房地(土地+建物)+車位,新北市土城區明德路一段93巷1~30號,17.9,商,,,1090225,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080603,155.17000000000002,3,2,2,有,無,19500000,145039,坡道平面,31.41,1550000,,RPRRMLRJMHPFFAF88CA
板橋區,土地,新都段31~60地號,70.29,住,,,1090217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22326675,317637,,0.0,0,,RPTNMLKKMHPFFAF08CA
板橋區,土地,新都段31~60地號,2.86,住,,,1090217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,908250,317570,,0.0,0,,RPUNMLKKMHPFFAF18CA
板橋區,房地(土地+建物),新北市板橋區民享街91~120號,24.5,住,,,1090301,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640122,72.64,2,1,1,有,無,8500000,117015,,0.0,0,,RPRPMLQKMHPFFAF68CA
板橋區,土地,光華段391~420地號,40.46,其他,,,1090212,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10660000,263470,,0.0,0,包含公共設施保留地之交易。;,RPTPMLQKMHPFFAF88CA
板橋區,房地(土地+建物),新北市板橋區中正路151~180號,19.58,住,,,1090215,土地1建物1車位0,二十五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,180.53,3,2,1,有,有,32300000,178918,,0.0,0,,RPWPMLRKMHPFFAF66CA
板橋區,車位,新北市板橋區中正路151~180號,0.82,住,,,1090215,土地0建物0車位1,,,其他,,,,28.56,0,0,0,有,有,2100000,,坡道平面,28.56,2100000,,RPPQMLRKMHPFFAF68CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,20.57,住,,,1031120,土地1建物1車位1,四層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,214.03,3,2,1,有,有,6799591,26521,坡道平面,33.06,2000000,建商與地主合建案。;,RPRQMLRKMHPFFAF88CA
板橋區,房地(土地+建物),新北市板橋區三民路二段220巷1~30號,16.75,住,,,1090226,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0591009,57.92,3,2,1,有,無,5000000,86326,,0.0,0,親友、員工或其他特殊關係間之交易。權利人有2位。,RPSNMLKLMHPFFAF08CA
土城區,房地(土地+建物),新北市土城區裕生路1~30號,23.86,住,,,1090224,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690130,88.87,3,2,1,有,無,8000000,90019,,0.0,0,含增建或未登記建物。;,RPXNMLKLMHPFFAF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區五權一路1~30號,86.94,,工業區,丁種建築用地,1090130,土地1建物1車位2,七層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0790207,547.6,0,0,0,無,無,42660000,77904,坡道平面,0.0,0,3主管辦公室，會議室一間，其他開放辦公室,RPOQMLNLLHPFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區南勢街151~180號,67.51,住,,,1081230,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960102,198.79,4,2,3,有,有,12100000,60868,坡道平面,21.46,0,含增建或未登記建物。;,RPVRMLNLLHPFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區榮華路二段91~120號,12.61,住,,,1090210,土地1建物1車位1,十九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040601,98.53999999999999,2,2,1,有,有,12880000,142436,坡道機械,17.09,1280000,,RPRSMLNLLHPFFBF78CA
新莊區,房地(土地+建物),新北市新莊區泰順街121~150號,21.79,住,,,1090214,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661221,78.5,3,1,2,有,無,8600000,109554,,0.0,0,含增建或未登記建物。;,RPUTMLOLLHPFFBF66CA
林口區,土地,建林段571~600地號,182.73,住,,,1090206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30500000,166913,,0.0,0,,RPPUMLOLLHPFFBF88CA
林口區,土地,建林段571~600地號,348.85,住,,,1081219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52765000,151254,,0.0,0,,RPQUMLOLLHPFFBF98CA
林口區,土地,建林段571~600地號,560.15,住,,,1081219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,91500000,163349,,0.0,0,,RPSUMLOLLHPFFBF56CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段211~240號,12.95,商,,,1090217,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060915,127.10999999999999,2,1,1,有,有,9580000,97304,升降平面,42.53,1350000,,RPUUMLOLLHPFFBF76CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原路121~150號,35.2,住,,,1090225,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041116,296.46000000000004,4,2,2,有,有,35500000,127603,坡道平面,49.6,4000000,,RPVUMLOLLHPFFBF86CA
新莊區,房地(土地+建物)+車位,新北市新莊區龍安路69巷31~60號,8.22,住,,,1090304,土地1建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061205,106.28,1,1,1,有,有,11300000,133077,坡道平面,38.65,2300000,,RPPNMLPLLHPFFBF28CA
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道三段151~180號,52.42,商,,,1090131,土地1建物1車位3,四層,四十二層,辦公商業大樓,見其他登記事項,見其他登記事項,1070227,528.95,0,0,0,無,有,73310000,160861,坡道平面,112.38,6300000,,RPXNMLPLLHPFFBF09CA
新莊區,房地(土地+建物),新北市新莊區後港一路151~180號,6.87,工,,,1090223,土地1建物1車位0,十三層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1020430,57.14,1,1,1,有,有,5800000,101505,,0.0,0,含增建或未登記建物。,RPOOMLPLLHPFFBF28CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段249巷91~120號,24.15,住,,,1090218,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961018,156.64,3,2,2,有,有,11150000,71182,坡道平面,0.0,0,,RPSOMLPLLHPFFBF68CA
新莊區,房地(土地+建物)+車位,新北市新莊區五權二路1~30號,117.26,,工業區,丁種建築用地,1090121,土地1建物1車位2,五層,八層,廠辦,工業用,鋼筋混凝土造,0791122,751.78,0,0,0,無,有,45000000,59858,坡道平面,0.0,0,,RPWPMLPLLHPFFBF56CA
板橋區,房地(土地+建物)+車位,新北市板橋區中正路151~180號,23.08,住,,,1090107,土地1建物1車位2,五層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1080509,258.11,3,2,1,有,有,35500000,159296,坡道平面,61.62,4200000,,RPOOMLRKMHPFFAF38CA
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段20巷1~30號,15.63,住,,,1090308,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830530,130.8,3,1,2,有,有,4000000,30581,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLQLLHPFFBF56CA
新莊區,房地(土地+建物)+車位,新北市新莊區新崑路91~120號,16.07,商,,,1090305,土地1建物1車位1,八層,十五層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060804,142.60000000000002,0,0,0,無,有,12000000,84151,坡道平面,26.21,0,,RPTPMLQLLHPFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區忠孝路361~390號,37.36,住,,,1090227,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980122,294.49,3,2,2,有,有,28000000,95080,坡道平面,66.24,0,含露台,RPQNMLLMLHPFFBF08CA
新莊區,房地(土地+建物)+車位,新北市新莊區福美街31~60號,24.0,商,,,1090118,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020222,233.75,4,2,2,有,有,24600000,105241,坡道平面,35.79,0,,RPSOMLLMLHPFFBF38CA
林口區,車位,新北市林口區文化二路一段68巷1~30號,2.45,住,,,1090314,土地0建物0車位1,,,其他,,,,22.89,0,0,0,有,有,790000,,坡道平面,22.89,790000,,RPRNMLMJMHPFFBF08CA
新莊區,房地(土地+建物),新北市新莊區泰順街61~90號,24.32,住,,,1090216,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711106,87.55,3,2,1,有,無,6600000,75385,,0.0,0,含增建或未登記建物。;,RPPPMLQJMHPFFBF48CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段31~60號,22.22,商,,,1090307,土地1建物1車位2,九層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061020,289.89,3,2,3,有,有,24000000,82790,坡道平面,0.0,0,,RPWPMLQJMHPFFBF56CA
新莊區,房地(土地+建物),新北市新莊區中泰街104巷1~30號,18.33,住,,,1090221,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711120,87.99,3,2,1,有,無,8880000,100921,,0.0,0,含增建或未登記建物。;,RPSOMLRJMHPFFBF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路61~90號,17.43,住,,,1081205,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080528,137.64,2,2,1,有,有,15000000,137931,坡道平面,44.84,2200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUPMLRJMHPFFBF09CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路61~90號,24.31,住,,,1081218,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080528,172.88,3,2,2,有,有,19580000,134958,坡道平面,44.84,2300000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOQMLRJMHPFFBF58CA
新莊區,房地(土地+建物)+車位,新北市新莊區中原東路61~90號,24.31,住,,,1081215,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080528,172.88,3,2,2,有,有,19500000,136676,坡道平面,44.84,2000000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSQMLRJMHPFFBF98CA
新莊區,房地(土地+建物),新北市新莊區中正路新建巷1~30號,19.28,住,,,1090215,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690519,72.71,3,2,2,有,無,5550000,76331,,0.0,0,含增建或未登記建物。;,RPRNMLTJMHPFFBF78CA
林口區,房地(土地+建物),新北市林口區竹林路278巷1~30號,222.66,住,,,1090204,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790317,412.86,5,3,4,有,無,18200000,44083,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWQMLOKMHPFFBF56CA
泰山區,房地(土地+建物)+車位,新北市泰山區仁愛路61~90號,17.85,住,,,1090202,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980602,159.21,3,2,2,有,有,13000000,81653,坡道平面,33.35,0,,RPSTMLTLMHPFFBF07CA
泰山區,房地(土地+建物)+車位,新北市泰山區文程路1~30號,8.34,其他,,,1090119,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950602,104.06,2,1,1,有,有,8500000,81684,坡道機械,12.89,0,親友、員工或其他特殊關係間之交易。;,RPVNMLKMMHPFFBF58CA
新店區,房地(土地+建物),新北市新店區富貴街8巷1~30號,29.76,其他,,,1090303,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760116,104.6,3,2,2,有,有,7140000,68260,,0.0,0,,RPSPMLNLLHPFFCF68CA
新店區,房地(土地+建物)+車位,新北市新店區中央三街91~120號,12.29,住,,,1090211,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890105,178.10999999999999,3,2,2,有,有,19500000,109483,坡道機械,0.0,0,含增建或未登記建物。;,RPTOMLOLLHPFFCF78CA
新店區,房地(土地+建物)+車位,新北市新店區青山路211巷1弄1~30號,638.29,,山坡地保育區,丙種建築用地,1090106,土地2建物1車位2,全,三層,透天厝,住家用,見其他登記事項,1000902,427.98,4,2,4,有,有,80000000,186925,坡道平面,0.0,0,透天有電梯,RPXNMLPLLHPFFCF56CA
新店區,房地(土地+建物),新北市新店區寶興路42巷1~30號,9.52,住,,,1090217,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0881030,54.0,1,1,1,有,有,8000000,148148,,0.0,0,含增建或未登記建物。;,RPWOMLPLLHPFFCF56CA
深坑區,房地(土地+建物)+車位,新北市深坑區埔新街91~120號,25.47,住,,,1090305,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951019,142.98,3,2,2,有,有,13650000,95468,坡道平面,25.54,0,陽台外推,RPROMLKMLHPFFCF28CA
新店區,房地(土地+建物)+車位,新北市新店區禾豐一路1~30號,415.3,住,,,1090115,土地3建物3車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1021111,428.49,0,0,0,無,有,51000000,119023,其他,0.0,0,有增建,RPQNNLKMLHPFFCF18CA
新店區,土地,中正段691~720地號,17.76,其他,,,1090303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3295792,185574,,0.0,0,包含公共設施保留地之交易。;,RPTNMLRJMHPFFCF88CA
新店區,房地(土地+建物)+車位,新北市新店區安光路31~60號,23.14,住,,,1090226,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071015,182.55,3,2,2,有,有,19350000,110953,坡道平面,27.53,2150000,,RPPNMLTJMHPFFCF68CA
新店區,房地(土地+建物),新北市新店區寶元路一段91~120號,10.08,住,,,1090218,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1010113,54.660000000000004,1,1,1,有,有,10500000,192097,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLKLMHPFFCF88CA
汐止區,土地,新峰段1861~1890地號,131.1,其他,,,1090306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4295054,32762,,0.0,0,,RPRPMLOLLHPFFDF78CA
汐止區,房地(土地+建物),新北市汐止區大同路二段271~300號,7.13,住,,,1090227,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,81.89,2,1,1,有,有,8200000,100134,,0.0,0,,RPSPMLOLLHPFFDF88CA
金山區,房地(土地+建物),新北市金山區中山路271~300號,24.13,住,,,1090304,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970701,83.38,2,1,1,有,有,3600000,43176,,0.0,0,本案所有稅費皆由賣方負擔.,RPPNMLPLLHPFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路152巷61~90號,23.02,住,,,1080525,土地2建物1車位1,十九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080603,167.32,3,2,2,有,有,15200000,102262,坡道平面,38.24,2000000,本案為預售案,RPVNMLPLLHPFFDF09CA
萬里區,房地(土地+建物),新北市萬里區孝七街1~30號,25.52,,鄉村區,乙種建築用地,1090306,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680926,100.41,3,1,1,有,無,1000000,9959,,0.0,0,,RPOOMLPLLHPFFDF48CA
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路152巷31~60號,28.95,住,,,1090115,土地2建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080603,226.17000000000002,4,2,2,有,有,19500000,101070,坡道平面,73.8,4100000,本案為預售案。本案共 2 位權利人。,RPUOMLPLLHPFFDF09CA
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街459巷1~30號,33.86,住,,,1090210,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080409,260.21,4,2,2,有,有,26150000,115551,坡道平面,68.52,4000000,,RPTOMLRLLHPFFDF56CA
汐止區,房地(土地+建物),新北市汐止區建成路56巷69弄1~30號,5.13,商,,,1090212,土地2建物1車位0,十八層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871128,53.76,1,1,1,有,有,4000000,74405,,0.0,0,,RPRNMLKMLHPFFDF28CA
汐止區,房地(土地+建物)+車位,新北市汐止區伯爵街61巷1~30號,87.63,,山坡地保育區,丙種建築用地,1081227,土地1建物1車位1,三層，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860425,223.32999999999998,4,2,3,有,有,15850000,70971,坡道平面,0.0,0,"陽台外推,露台外推B1:43號,權利人等二人",RPRNMLLMLHPFFDF38CA
汐止區,房地(土地+建物)+車位,新北市汐止區伯爵街37巷1~30號,96.06,,山坡地保育區,丙種建築用地,1090222,土地2建物1車位1,三層，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780812,180.75,5,3,3,有,有,11000000,60858,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLTJMHPFFDF09CA
汐止區,房地(土地+建物),新北市汐止區中興路150巷1~30號,12.48,商,,,1090217,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830720,153.23,4,2,2,有,有,13880000,90583,,0.0,0,含增建或未登記建物。;,RPOOMLSJMHPFFDF68CA
淡水區,房地(土地+建物),新北市淡水區中山北路一段211~240號,7.07,住,,,1090222,土地1建物1車位0,十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880806,101.13000000000001,3,2,2,有,有,5300000,52408,,0.0,0,,RPTOMLOLLHPFFEF98CA
淡水區,房地(土地+建物),新北市淡水區民族路31巷61~90號,6.53,工,,,1090315,土地1建物1車位0,五層,二十一層,套房(1房1廳1衛),工業用,鋼筋混凝土造,0860430,41.08,1,0,1,有,有,3700000,90068,,0.0,0,,RPVPMLOLLHPFFEF66CA
淡水區,房地(土地+建物),新北市淡水區自立路61~90號,24.67,住,,,1090218,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871103,115.05,3,2,2,有,有,9880000,85876,,0.0,0,,RPXSMLPLLHPFFEF27CA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,45.65,住,,,1090119,土地1建物1車位2,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211,398.4,4,2,4,有,有,41000000,112565,坡道平面,65.26,3500000,未各別拆算單一停車位價格,RPTRMLRLLHPFFEF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區民權路187巷1~30號,50.14,住,,,1090213,土地1建物1車位3,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080211,440.2,4,2,4,有,有,43600000,115120,坡道平面,107.07,5250000,未各別拆算單一停車位價格,RPVRMLRLLHPFFEF17CA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路一段121~150號,17.55,住,,,1081202,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061128,138.62,2,1,1,有,有,7080000,55875,坡道平面,37.86,1450000,"房地交易總價含機車停車位價款新台幣50,000元機車停車位面積6.24平方公尺。",RPTNMLLKMHPFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷31~60號,17.17,住,,,1090310,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070706,130.19,2,2,1,有,有,7550000,65854,坡道平面,38.32,1500000,,RPQNMLKLMHPFFEF28CA
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段126巷1~30號,17.35,住,,,1090310,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070706,131.03,2,2,1,有,有,7500000,65257,坡道平面,38.32,1450000,,RPTNMLKLMHPFFEF58CA
瑞芳區,房地(土地+建物),新北市瑞芳區員山子路員山巷1~30號,22.97,,鄉村區,乙種建築用地,1090229,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871124,69.24000000000001,3,2,2,有,有,1950000,28163,,0.0,0,含增建或未登記建物。;,RPQNMLPLLHPFFFF78CA
蘆洲區,土地,民族段1~30地號,155.34,農,,,1090311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11600000,74675,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLNLLHPFFGF66CA
