鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,車位,桃園市桃園區慈文路419﹐421﹐425﹐427﹐431﹐421~450號,0.29,住,,,1090208,土地0建物0車位1,地下三層,十三層,其他,見其他登記事項,鋼筋混凝土造,0800610,35.85,0,0,0,有,有,1000000,,坡道平面,35.85,1000000,,RPWTMLNLLHPFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中正五街121~150號,9.4,住,,,1090309,土地1建物1車位1,一層，騎樓,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870804,98.77000000000001,0,0,1,有,有,8700000,88083,坡道平面,0.0,0,,RPWNMLOLLHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民安路73巷1~30號,48.79,住,,,1090218,土地1建物2車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780123,274.19,4,2,3,有,有,10100000,36836,坡道平面,29.85,0,,RPQOMLOLLHPFFAH48CA
桃園區,土地,桃園段長美小段91~120地號,2.07,其他,,,1090221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,104000,50242,,0.0,0,,RPTRMLOLLHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔二街31~60號,15.36,住,,,1090226,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940425,176.38,4,2,2,有,有,13500000,76539,坡道平面,0.0,0,,RPURMLOLLHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中正五街121~150號,9.35,住,,,1090309,土地1建物1車位1,一層，騎樓,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870804,96.34,0,0,0,無,有,7800000,80963,坡道平面,0.0,0,,RPUSMLOLLHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街190巷1~30號,18.72,住,,,1090217,土地1建物2車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,142.67,3,2,2,有,有,7000000,49064,坡道平面,0.0,0,,RPXTMLOLLHPFFAH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國豐五街1~30號,25.38,住,,,1090222,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961030,160.47,3,2,2,有,有,9310000,58017,坡道平面,0.0,0,,RPPNMLPLLHPFFAH38CA
桃園區,房地(土地+建物),桃園市桃園區鴻撫街1~30號,25.18,住,,,1090312,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841213,56.879999999999995,2,2,1,有,無,2920000,51336,,0.0,0,,RPXQMLPLLHPFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路61~90號,21.36,住,,,1090313,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,160.60000000000002,3,2,2,有,有,12570000,80355,坡道平面,26.57,1800000,,RPWNMLQLLHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區新埔八街91~120號,14.4,住,,,1090116,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841215,79.13,2,2,1,有,有,5200000,65715,,0.0,0,,RPPQMLQLLHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路1~30號,10.48,住,,,1090306,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015,90.75999999999999,1,2,1,有,有,6500000,74778,坡道平面,26.57,1700000,,RPQNMLRLLHPFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區寶山街58巷1~30號,17.9,住,,,1090309,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830820,119.03,3,1,2,有,有,5000000,42006,,0.0,0,,RPXNMLRLLHPFFAH76CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路336巷1~30號,37.78,住,,,1090222,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060713,254.05,3,2,2,有,有,20000000,96477,坡道平面,72.66,2500000,,RPSPMLRLLHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路86巷1~30號,27.34,住,,,1090207,土地1建物1車位2,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070709,195.36,3,2,2,有,有,13000000,76603,坡道平面,75.26,3800000,,RPTPMLRLLHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路336巷1~30號,32.9,住,,,1090218,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060713,194.54000000000002,3,2,2,有,有,15500000,91650,坡道平面,36.33,1000000,,RPUPMLRLLHPFFAH66CA
桃園區,房地(土地+建物),桃園市桃園區新民街1~30號,16.8,商,,,1090201,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801030,69.22,0,1,1,有,無,4130000,59665,,0.0,0,,RPWOMLQLLHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,30.6,住,,,1090104,土地1建物1車位2,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081101,256.51,3,2,2,有,有,19980000,103278,坡道平面,94.52,3250000,,RPUNMLKMLHPFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,31.01,住,,,1090115,土地1建物1車位3,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081101,303.86,3,2,2,有,有,22180000,103838,坡道平面,141.78,5350000,,RPXNMLKMLHPFFAH78CA
桃園區,房地(土地+建物),桃園市桃園區江南十街32巷1~30號,15.96,住,,,1090225,土地1建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821104,103.74000000000001,3,2,1,有,有,4200000,40486,,0.0,0,,RPOPMLKMLHPFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍泉五街121~150號,14.23,住,,,1090211,土地1建物1車位1,二層，夾層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830917,109.52000000000001,3,2,2,有,有,4540000,41454,坡道平面,0.0,0,含增建或未登記建物。;,RPQPMLLMLHPFFAH38CA
桃園區,土地,鹽埕段421~450地號,153.05,工,,,1090114,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5400000,35283,,0.0,0,,RPQNMLMJMHPFFAH08CA
桃園區,土地,東門段241~270地號,27.0,其他,,,1090227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1543536,57168,,0.0,0,包含公共設施保留地之交易。;,RPRRMLSJMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔二街61~90號,15.8,住,,,1090224,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921121,181.6,4,2,2,有,有,12680000,69824,坡道平面,0.0,0,,RPTPMLTJMHPFFAH66CA
桃園區,房地(土地+建物),桃園市桃園區民生路301~330號,4.97,商,,,1090309,土地2建物1車位0,十層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960906,44.1,1,1,1,有,有,3600000,81633,,0.0,0,,RPTOMLTJMHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區經國路61~90號,9.49,住,,,1081204,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930310,79.89,2,2,1,有,無,5480000,68594,,0.0,0,,RPRRMLNKMHPFFAH78CA
桃園區,房地(土地+建物),桃園市桃園區天祥七街61~90號,14.77,住,,,1090109,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,86.46000000000001,2,2,1,有,有,4950000,57252,,0.0,0,,RPRNMLSKMHPFFAH88CA
桃園區,房地(土地+建物),桃園市桃園區桃鶯路1~30號,27.29,住,,,1090204,土地1建物2車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820602,157.95999999999998,4,2,2,有,有,6500000,41150,,0.0,0,,RPTNMLSKMHPFFAH09CA
觀音區,土地,草新段451~480地號,219.51,其他,,,1090222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,41000,,0.0,0,,RPXPMLNLLHPFFBH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段61~90號,27.83,住,,,1090228,土地1建物1車位1,十五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040525,210.14,3,2,2,有,有,14450000,68764,坡道平面,0.0,0,,RPPQMLNLLHPFFBH58CA
中壢區,土地,興南段公坡小段331~360地號,75.0,農,,,1090214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,41333,,0.0,0,,RPQRMLNLLHPFFBH78CA
觀音區,房地(土地+建物),桃園市觀音區中觀路二段185巷1~30號,19.2,,特定農業區,甲種建築用地,1090208,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060603,79.18,2,1,1,有,有,3100000,39151,,0.0,0,,RPWOMLOLLHPFFBH56CA
觀音區,土地,甘泉段1651~1680地號,66.15,住,,,1090214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,22676,,0.0,0,畸零地或有合併使用之交易。;,RPQQMLOLLHPFFBH78CA
觀音區,房地(土地+建物),桃園市觀音區忠富路富源段361~390號,34.08,,特定農業區,甲種建築用地,1090221,土地2建物1車位0,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080916,130.12,3,2,2,有,有,6260000,48109,,0.0,0,,RPPSMLOLLHPFFBH88CA
中壢區,土地,忠福段2641~2670地號,53.88,農,,,1090225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2630000,48812,,0.0,0,,RPUNNLOLLHPFFBH98CA
中壢區,房地(土地+建物),桃園市中壢區環北路541~570號,15.39,住,,,1090224,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840308,136.18,3,2,1,有,有,5180000,38038,,0.0,0,,RPPNMLPLLHPFFBH48CA
觀音區,土地,富源段181~210地號,134.0,,特定農業區,水利用地,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,729630,5445,,0.0,0,向政府機關承購之案件。;,RPUNMLPLLHPFFBH98CA
中壢區,房地(土地+建物)+車位,桃園市中壢區元化路211~240號,43.76,住,,,1081225,土地4建物1車位2,十七層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060111,341.99,3,2,2,有,有,30000000,97967,坡道平面,69.45,3300000,,RPSOMLPLLHPFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區陸光五街1~30號,27.99,住,,,1090312,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911114,190.2,3,2,2,有,有,3500000,18402,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLPLLHPFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路四段1~30號,18.36,住,,,1081216,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080725,115.67,2,2,1,有,有,8200000,76941,坡道平面,29.24,1550000,,RPVOMLRLLHPFFBH76CA
中壢區,土地,忠孝段151~180地號,655.0,其他,,,1090218,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10304000,15731,,0.0,0,包含公共設施保留地之交易。;,RPVOMLQLLHPFFBH66CA
觀音區,房地(土地+建物),桃園市觀音區建國路181~210號,75.0,,工業區,丁種建築用地,1090225,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0950601,191.69,1,2,5,有,無,5000000,26084,,0.0,0,,RPVNMLRLLHPFFBH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路1~30號,25.12,住,,,1090228,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081220,157.82999999999998,3,2,2,有,有,10650000,75841,坡道平面,30.59,1000000,,RPRNMLKMLHPFFBH28CA
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路1~30號,25.12,住,,,1090211,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081220,155.3,3,2,2,有,有,10350000,74263,坡道平面,28.05,900000,,RPTNMLKMLHPFFBH48CA
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路1~30號,25.35,住,,,1081016,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081220,156.64,3,2,2,有,有,11000000,77378,坡道平面,28.05,1050000,,RPVNMLKMLHPFFBH68CA
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路1~30號,25.35,住,,,1090115,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081220,156.64,3,2,2,有,有,10930000,76833,坡道平面,28.05,1050000,,RPWNMLKMLHPFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路1~30號,25.35,住,,,1081022,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081220,156.64,3,2,2,有,有,10780000,75667,坡道平面,28.05,1050000,,RPOOMLKMLHPFFBH08CA
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路61~90號,20.43,住,,,1090224,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020828,140.74,2,2,1,有,有,8380000,59542,坡道平面,0.0,0,,RPWNMLLJMHPFFBH68CA
觀音區,房地(土地+建物),桃園市觀音區民族路329巷1~30號,112.5,,一般農業區,甲種建築用地,1090224,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081106,196.57999999999998,4,4,3,有,無,9500000,48326,,0.0,0,,RPPNMLQJMHPFFBH48CA
中壢區,房地(土地+建物),桃園市中壢區三民一路301~330號,113.85,農,,,1090309,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080225,264.23,4,1,5,有,無,15500000,58661,,0.0,0,,RPUOMLQJMHPFFBH09CA
觀音區,房地(土地+建物),桃園市觀音區永吉街121~150號,20.89,,工業區,丁種建築用地,1090110,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081224,83.76,3,1,2,有,無,3600000,42980,,0.0,0,,RPVSMLQJMHPFFBH96CA
中壢區,房地(土地+建物),桃園市中壢區惠州街61~90號,25.35,住,,,1090209,土地1建物1車位0,一層,六層,套房(1房1廳1衛),住商用,鋼筋混凝土造,0810801,112.31,1,1,1,有,有,8900000,79245,,0.0,0,,RPOTMLQJMHPFFBH98CA
觀音區,土地,濱海段961~990地號,1027.06,,一般農業區,農牧用地,1081226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4504943,4386,,0.0,0,,RPQNMLRJMHPFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區環北路121~150號,60.4,住,,,1090206,土地1建物2車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880608,202.73000000000002,4,4,4,有,無,9592222,47315,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLRJMHPFFBH98CA
觀音區,土地,濱海段961~990地號,786.97,,一般農業區,農牧用地,1081227,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3451849,4386,,0.0,0,,RPPOMLRJMHPFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區延平路361~390號,4.32,商,,,1090313,土地1建物1車位0,十一層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890808,45.449999999999996,1,1,1,有,有,2630000,57866,,0.0,0,,RPOPMLRJMHPFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區新中北路二段331~360號,97.75,住,,,1081231,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970201,314.65000000000003,4,2,6,有,有,14450000,45924,,0.0,0,,RPXPMLRJMHPFFBH96CA
觀音區,房地(土地+建物),桃園市觀音區永吉街121~150號,20.89,,工業區,丁種建築用地,1090117,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081224,83.76,3,1,2,有,無,3800000,45368,,0.0,0,,RPQTMLRJMHPFFBH66CA
中壢區,土地,石頭段31~60地號,36.5,商,,,1090224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7360000,201644,,0.0,0,含增建或未登記建物。;,RPWPMLTJMHPFFBH07CA
中壢區,房地(土地+建物),桃園市中壢區新中一街1~30號,21.54,住,,,1090311,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000403,119.38,3,0,3,有,有,7200000,60312,,0.0,0,,RPSQMLTJMHPFFBH76CA
中壢區,土地,三座屋段舊社小段31~60地號,133.0,農,,,1090304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6638363,49913,,0.0,0,,RPVRMLTJMHPFFBH17CA
中壢區,土地,忠福段2641~2670地號,145.05,農,,,1090216,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7070000,48742,,0.0,0,,RPVNMLSJMHPFFBH66CA
中壢區,房地(土地+建物),桃園市中壢區東園路61~90號,6833.0,,工業區,丁種建築用地,1081108,土地3建物2車位0,一層，二層，三層，四層，屋頂突出物，地下一層,四層,廠辦,見使用執照,鋼筋混凝土造,0920811,7234.59,8,4,8,有,無,670000000,92611,,0.0,0,,RPPNMLNKMHPFFBH28CA
觀音區,房地(土地+建物),桃園市觀音區福祥街91~120號,21.54,住,,,1090227,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080715,56.93,1,2,1,有,無,2670000,46900,,0.0,0,,RPXRMLKKMHPFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段451~480號,17.31,商,,,1090219,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080222,141.37,2,2,2,有,有,11600000,87461,坡道平面,25.89,1500000,,RPOSMLNKMHPFFBH68CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段451~480號,14.63,商,,,1081117,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080222,130.2,2,2,1,有,有,10160000,83022,坡道平面,25.89,1500000,,RPQSMLNKMHPFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段451~480號,14.63,商,,,1090122,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080222,130.22,2,2,1,有,有,10830000,87990,坡道平面,25.89,1650000,,RPUSMLNKMHPFFBH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段451~480號,14.63,商,,,1090215,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080222,130.22,2,2,1,有,有,10650000,86265,坡道平面,25.89,1650000,,RPSSMLNKMHPFFBH09CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段451~480號,17.31,商,,,1090213,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080222,141.37,2,2,2,有,有,10980000,82092,坡道平面,25.89,1500000,,RPWUMLNKMHPFFBH07CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段451~480號,12.76,商,,,1090223,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080222,117.22999999999999,1,2,1,有,有,9550000,88132,坡道平面,25.89,1500000,,RPSVMLNKMHPFFBH76CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段331~360號,11.79,住,,,1090107,土地2建物1車位1,十二層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,116.52,0,0,0,無,有,9700000,105666,坡道平面,40.81,1700000,,RPTPMLQKMHPFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段331~360號,13.48,商,,,1081214,土地2建物1車位1,十六層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,120.18,0,0,0,無,有,9750000,102684,坡道平面,40.81,1600000,,RPVPMLQKMHPFFBH76CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段331~360號,13.48,商,,,1081215,土地2建物1車位1,十九層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,120.42000000000002,0,0,0,無,有,10000000,105514,坡道平面,40.81,1600000,,RPXPMLQKMHPFFBH96CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段361~390號,13.48,商,,,1080620,土地2建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,122.3,0,0,0,無,有,9780000,100380,坡道平面,40.81,1600000,,RPOQMLQKMHPFFBH78CA
中壢區,房地(土地+建物),桃園市中壢區高鐵南路二段361~390號,6.74,商,,,1081220,土地2建物1車位0,七層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,61.78,0,0,0,無,有,7470000,120913,,0.0,0,,RPQQMLQKMHPFFBH98CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段361~390號,18.53,商,,,1081224,土地2建物1車位1,二十一層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,172.95999999999998,2,1,2,有,有,14770000,98903,坡道平面,40.81,1700000,,RPTQMLQKMHPFFBH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區高鐵南路二段361~390號,18.53,商,,,1081214,土地2建物1車位1,二十層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,172.58999999999997,2,1,2,有,有,14500000,97890,坡道平面,40.81,1600000,,RPUQMLQKMHPFFBH76CA
觀音區,土地,工業區段二小段271~300地號,83.0,,工業區,丁種建築用地,1090211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,42169,,0.0,0,,RPUOMLRKMHPFFBH66CA
觀音區,土地,工業區段二小段271~300地號,166.0,,工業區,丁種建築用地,1090211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,42169,,0.0,0,,RPVOMLRKMHPFFBH76CA
中壢區,土地,三座屋段舊社小段31~60地號,132.0,農,,,1090221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8450000,64015,,0.0,0,,RPWOMLKLMHPFFBH88CA
龍潭區,房地(土地+建物)+車位,桃園市龍潭區百年二街1~30號,38.3,,鄉村區,乙種建築用地,1090116,土地2建物3車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860130,154.60000000000002,3,2,2,有,有,5300000,34282,坡道平面,0.0,0,,RPSOMLNLLHPFFCH78CA
大溪區,土地,三層段十三份小段211~240地號,2806.0,,山坡地保育區,農牧用地,1080916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3649905,1301,,0.0,0,,RPUOMLNLLHPFFCH98CA
大溪區,土地,三層段十三份小段211~240地號,2806.0,,山坡地保育區,農牧用地,1080916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3649905,1301,,0.0,0,,RPVOMLNLLHPFFCH09CA
大溪區,土地,三層段十三份小段211~240地號,2807.0,,山坡地保育區,農牧用地,1080916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3396470,1210,,0.0,0,,RPWOMLNLLHPFFCH56CA
大溪區,土地,三層段十三份小段211~240地號,2807.0,,山坡地保育區,農牧用地,1080916,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3396470,1210,,0.0,0,,RPXOMLNLLHPFFCH66CA
龍潭區,房地(土地+建物),桃園市龍潭區民強街31~60號,12.47,其他,,,1090309,土地2建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870407,49.1,1,1,1,有,有,1700000,34623,,0.0,0,,RPTNMLOLLHPFFCH88CA
龍潭區,房地(土地+建物),桃園市龍潭區干城路179巷25弄31~60號,100.15,,鄉村區,乙種建築用地,1090207,土地3建物2車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0951227,190.1,5,2,4,有,有,9100000,47872,,0.0,0,含增建或未登記建物。;,RPUNMLOLLHPFFCH98CA
龍潭區,房地(土地+建物),桃園市龍潭區建國路91~120號,87.35,,鄉村區,乙種建築用地,1090209,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),住家用,加強磚造,0700307,121.86,4,0,2,有,無,8700000,71393,,0.0,0,,RPUOMLOLLHPFFCH09CA
大溪區,房地(土地+建物),桃園市大溪區勝利街91~120號,63.0,住,,,1090228,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0670217,97.44,4,2,2,有,無,5500000,56445,,0.0,0,含增建或未登記建物。;增建範圍:一樓，頂樓，防火巷及頂樓增建，所有權登記2人,RPVNMLQLLHPFFCH66CA
大溪區,房地(土地+建物),桃園市大溪區內柵路一段36巷2弄64衖1~30號,197.76,,鄉村區,乙種建築用地,1090213,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0881013,311.96,5,3,3,有,無,9500000,30453,,0.0,0,含增建或未登記建物。;增建範圍:一樓，防火巷,RPWNMLQLLHPFFCH76CA
大溪區,房地(土地+建物),桃園市大溪區自強街28巷1弄1~30號,70.11,住,,,1090229,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0681113,55.25,2,2,1,有,無,3500000,63348,,0.0,0,,RPXNMLKMLHPFFCH98CA
龍潭區,房地(土地+建物),桃園市龍潭區民生路700巷68弄1~30號,64.26,,特定農業區,甲種建築用地,1090228,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830522,149.26,4,2,3,有,無,3950000,26464,,0.0,0,,RPQPMLTJMHPFFCH56CA
復興區,土地,爺亨段271~300地號,660.0,,山坡地保育區,農牧用地,1090313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160000,242,,0.0,0,有民情風俗因素之交易。,RPUNMLLLMHPFFCH78CA
復興區,土地,爺亨段391~420地號,150.0,,山坡地保育區,農牧用地,1090313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90000,600,,0.0,0,有民情風俗因素之交易。,RPVNMLLLMHPFFCH88CA
