鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
萬華區,房地(土地+建物),臺北市萬華區長泰街316巷1~30號,19.25,住,,,1081208,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620220,51.09,2,1,1,有,無,4015000,78587,,0.0,0,,RPQNMLSJMHPFFBA08CA
大同區,車位,臺北市大同區民權西路271~300號,0.51,其他,,,1090313,土地0建物0車位1,,,其他,,,,19.05,0,0,0,有,有,1700000,,升降機械,0.0,1700000,,RPRNMLTJMHPFFBA28CA
大同區,房地(土地+建物)+車位,臺北市大同區萬全街1~30號,14.0,商,,,1090204,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,188.71,3,1,2,有,有,37567899,199077,坡道平面,46.87,0,向政府機關承購之案件。;,RPRNMLOKMHPFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區成都路91~120號,5.12,商,,,1090225,土地1建物1車位0,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060418,68.25,1,2,1,有,有,12500000,183150,,0.0,0,,RPXOMLLLMHPFFBA38CA
大同區,車位,臺北市大同區民族西路225巷1~30號,0.48,住,,,1090302,土地0建物0車位2,一層,十一層,其他,見其他登記事項,鋼筋混凝土造,0960731,40.89,0,0,0,有,有,2500000,,坡道機械,0.0,2500000,單獨車位交易。;,RPSPMLTLMHPFFBA78CA
中山區,房地(土地+建物),臺北市中山區新生北路一段91~120號,3.9,商,,,1090111,土地6建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671002,32.56,0,0,0,無,有,4400000,135135,,0.0,0,,RPXSMLNLLHPFFCA98CA
內湖區,房地(土地+建物),臺北市內湖區康樂街181~210號,46.14,住,,,1090208,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750117,116.52,3,2,2,有,無,11000000,94404,,0.0,0,含增建或未登記建物。;,RPQUMLNLLHPFFCA48CA
內湖區,房地(土地+建物),臺北市內湖區成功路二段115巷47弄1~30號,35.55,住,,,1090208,土地4建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650614,61.76,2,2,1,有,無,7000000,113342,,0.0,0,含增建或未登記建物。;,RPTUMLNLLHPFFCA78CA
中山區,房地(土地+建物)+車位,臺北市中山區明水路397巷1~30號,70.85,住,,,1090223,土地1建物1車位3,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961204,406.73,3,2,2,有,有,126080000,386033,坡道平面,103.44,9000000,,RPTPMLOLLHPFFCA38CA
內湖區,土地,潭美段五小段31~60地號,22.08,其他,,,1090312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6680000,302536,,0.0,0,,RPWSMLOLLHPFFCA98CA
